timestamp,container,cpu_perc,mem_mib
1769551660.2458527,carol,2.31,61.14
1769551660.2458527,dave,0.89,28.66
1769551660.2458527,orchestrator,0.41,17.82
1769551663.3256433,alice,2.26,63.7
1769551663.3256433,bob,0.88,29.15
1769551663.3256433,carol,2.40,61.14
1769551663.3256433,dave,1.01,28.9
1769551663.3256433,orchestrator,0.00,17.82
1769551666.403531,alice,2.21,63.7
1769551666.403531,bob,0.86,28.92
1769551666.403531,carol,2.22,61.15
1769551666.403531,dave,0.85,28.42
1769551666.403531,orchestrator,0.00,17.82
1769551669.4795928,alice,2.20,63.7
1769551669.4795928,bob,0.87,28.92
1769551669.4795928,carol,2.28,61.41
1769551669.4795928,dave,0.83,28.9
1769551669.4795928,orchestrator,0.00,17.82
1769551672.555712,alice,2.35,63.77
1769551672.555712,bob,1.04,28.93
1769551672.555712,carol,2.24,61.17
1769551672.555712,dave,0.99,28.65
1769551672.555712,orchestrator,2.20,17.82
1769551675.630273,alice,2.42,63.75
1769551675.630273,bob,0.92,29.19
1769551675.630273,carol,3.72,61.4
1769551675.630273,dave,2.18,28.42
1769551675.630273,orchestrator,0.26,17.82
1769551678.7060843,alice,2.31,63.75
1769551678.7060843,bob,0.88,29.17
1769551678.7060843,carol,2.24,61.2
1769551678.7060843,dave,0.87,28.41
1769551678.7060843,orchestrator,0.42,17.82
1769551681.7823434,alice,2.22,63.76
1769551681.7823434,bob,0.86,29.16
1769551681.7823434,carol,2.34,61.19
1769551681.7823434,dave,0.86,28.7
1769551681.7823434,orchestrator,0.00,17.82
1769551684.858343,alice,2.26,63.74
1769551684.858343,bob,0.90,29.18
1769551684.858343,carol,2.25,61.2
1769551684.858343,dave,0.92,28.68
1769551684.858343,orchestrator,0.00,17.82
1769551687.9335332,alice,2.19,63.75
1769551687.9335332,bob,0.89,29.18
1769551687.9335332,carol,2.20,61.21
1769551687.9335332,dave,0.87,28.68
1769551687.9335332,orchestrator,0.00,17.82
1769551691.0074997,alice,2.16,63.77
1769551691.0074997,bob,0.89,29.19
1769551691.0074997,carol,2.35,61.21
1769551691.0074997,dave,0.87,28.91
1769551691.0074997,orchestrator,0.00,17.82
1769551694.085848,alice,2.51,63.8
1769551694.085848,bob,0.92,28.94
1769551694.085848,carol,2.45,61.23
1769551694.085848,dave,2.32,28.68
1769551694.085848,orchestrator,0.00,17.82
1769551697.164801,alice,2.37,63.8
1769551697.164801,bob,0.91,29.18
1769551697.164801,carol,2.39,61.25
1769551697.164801,dave,0.87,28.42
1769551697.164801,orchestrator,0.02,17.82
1769551700.2583334,alice,2.18,63.8
1769551700.2583334,bob,0.87,29.43
1769551700.2583334,carol,2.19,61.5
1769551700.2583334,dave,0.96,28.68
1769551700.2583334,orchestrator,0.00,17.82
1769551703.3469934,alice,3.12,64.49
1769551703.3469934,bob,1.77,29.21
1769551703.3469934,carol,2.40,61.27
1769551703.3469934,dave,0.86,28.68
1769551703.3469934,orchestrator,0.00,17.82
1769551706.434034,alice,2.16,63.81
1769551706.434034,bob,0.89,29.19
1769551706.434034,carol,2.67,61.27
1769551706.434034,dave,1.21,28.72
1769551706.434034,orchestrator,0.00,17.82
1769551709.5210078,alice,3.52,64.11
1769551709.5210078,bob,1.11,28.95
1769551709.5210078,carol,2.27,61.27
1769551709.5210078,dave,0.85,28.43
1769551709.5210078,orchestrator,0.39,17.82
1769551712.6040778,alice,2.35,63.96
1769551712.6040778,bob,0.87,28.95
1769551712.6040778,carol,2.21,61.28
1769551712.6040778,dave,1.00,28.43
1769551712.6040778,orchestrator,0.00,17.82
1769551715.6878612,alice,2.18,63.84
1769551715.6878612,bob,0.92,29.19
1769551715.6878612,carol,2.28,61.3
1769551715.6878612,dave,0.87,28.43
1769551715.6878612,orchestrator,0.02,17.82
1769551718.7677646,alice,2.23,63.85
1769551718.7677646,bob,0.88,29.43
1769551718.7677646,carol,2.21,61.31
1769551718.7677646,dave,0.86,28.44
1769551718.7677646,orchestrator,0.00,17.82
1769551721.8444483,alice,2.26,63.86
1769551721.8444483,bob,0.90,28.95
1769551721.8444483,carol,2.26,61.32
1769551721.8444483,dave,0.86,28.68
1769551721.8444483,orchestrator,0.00,17.82
1769551724.9236295,alice,3.58,63.91
1769551724.9236295,bob,0.88,28.95
1769551724.9236295,carol,2.34,61.31
1769551724.9236295,dave,0.89,28.44
1769551724.9236295,orchestrator,0.00,17.82
1769551728.0049531,alice,3.51,64.11
1769551728.0049531,bob,1.12,28.95
1769551728.0049531,carol,2.28,61.32
1769551728.0049531,dave,0.84,28.68
1769551728.0049531,orchestrator,0.00,17.82
1769551731.0805204,alice,2.28,63.9
1769551731.0805204,bob,0.92,28.95
1769551731.0805204,carol,3.99,61.34
1769551731.0805204,dave,1.58,28.69
1769551731.0805204,orchestrator,0.00,17.82
1769551734.1600149,alice,2.32,63.91
1769551734.1600149,bob,0.82,29.2
1769551734.1600149,carol,2.18,61.34
1769551734.1600149,dave,0.84,28.46
1769551734.1600149,orchestrator,0.00,17.82
1769551737.2300317,alice,2.19,63.91
1769551737.2300317,bob,0.85,29.22
1769551737.2300317,carol,2.22,61.34
1769551737.2300317,dave,0.88,28.71
1769551737.2300317,orchestrator,0.00,17.82
1769551740.3074543,alice,2.19,64.17
1769551740.3074543,bob,0.90,28.97
1769551740.3074543,carol,2.22,61.6
1769551740.3074543,dave,0.85,28.68
1769551740.3074543,orchestrator,0.00,17.82
1769551743.3834555,alice,4.38,64.18
1769551743.3834555,bob,2.34,28.98
1769551743.3834555,carol,2.53,61.38
1769551743.3834555,dave,1.06,28.46
1769551743.3834555,orchestrator,1.29,18.38
1769551746.4601805,alice,3.65,64.16
1769551746.4601805,bob,0.87,28.98
1769551746.4601805,carol,3.49,61.83
1769551746.4601805,dave,1.25,28.48
1769551746.4601805,orchestrator,0.46,17.83
1769551749.537505,alice,0.02,62.58
1769551749.537505,bob,0.01,28.97
1769551749.537505,carol,1.40,60.03
1769551749.537505,dave,0.67,28.45
1769551749.537505,orchestrator,0.48,17.83
1769551752.6139557,alice,0.16,62.59
1769551752.6139557,bob,0.17,28.98
1769551752.6139557,carol,0.01,60.03
1769551752.6139557,dave,0.14,28.48
1769551752.6139557,orchestrator,0.00,17.82
1769551755.6919904,alice,0.01,62.58
1769551755.6919904,bob,4.18,28.89
1769551755.6919904,carol,0.01,60.02
1769551755.6919904,dave,0.01,28.38
1769551755.6919904,orchestrator,0.00,17.82
1769551758.771874,alice,0.49,64.68
1769551758.771874,bob,1.21,29.37
1769551758.771874,carol,0.11,61.34
1769551758.771874,dave,0.70,28.52
1769551758.771874,orchestrator,0.00,17.82
1769551761.8494794,alice,2.32,64.52
1769551761.8494794,bob,1.16,29.12
1769551761.8494794,carol,0.30,61.59
1769551761.8494794,dave,0.95,28.52
1769551761.8494794,orchestrator,0.53,17.83
1769551764.9270892,alice,0.24,64.8
1769551764.9270892,bob,1.06,29.06
1769551764.9270892,carol,2.20,62.04
1769551764.9270892,dave,2.13,28.56
1769551764.9270892,orchestrator,1.87,17.82
1769551768.0030816,alice,0.02,63.36
1769551768.0030816,bob,0.52,28.92
1769551768.0030816,carol,0.03,60.03
1769551768.0030816,dave,0.58,28.41
1769551768.0030816,orchestrator,0.02,17.83
1769551771.0792763,alice,0.01,63.36
1769551771.0792763,bob,0.01,28.91
1769551771.0792763,carol,0.01,60.03
1769551771.0792763,dave,0.01,28.41
1769551771.0792763,orchestrator,0.00,17.82
1769551774.1533766,alice,0.01,63.36
1769551774.1533766,bob,0.01,28.9
1769551774.1533766,carol,0.01,60.04
1769551774.1533766,dave,0.01,28.4
1769551774.1533766,orchestrator,0.00,17.82
1769551777.2311103,alice,0.01,63.36
1769551777.2311103,bob,4.13,28.89
1769551777.2311103,carol,0.01,60.04
1769551777.2311103,dave,4.01,28.41
1769551777.2311103,orchestrator,0.00,17.82
1769551780.3114388,alice,7.18,65.26
1769551780.3114388,bob,0.63,29.05
1769551780.3114388,carol,3.49,60.78
1769551780.3114388,dave,0.80,28.76
1769551780.3114388,orchestrator,0.00,17.82
1769551783.3918514,alice,0.37,65.02
1769551783.3918514,bob,0.97,29.3
1769551783.3918514,carol,2.16,61.81
1769551783.3918514,dave,1.05,28.79
1769551783.3918514,orchestrator,1.81,18.08
1769551786.472471,alice,0.12,64.95
1769551786.472471,bob,0.47,29.28
1769551786.472471,carol,0.25,61.55
1769551786.472471,dave,0.79,29
1769551786.472471,orchestrator,0.12,17.83
1769551789.5607316,alice,0.17,64.96
1769551789.5607316,bob,0.66,29.08
1769551789.5607316,carol,0.20,61.55
1769551789.5607316,dave,1.11,28.51
1769551789.5607316,orchestrator,0.00,17.82
1769551792.6382298,alice,0.19,65.32
1769551792.6382298,bob,0.76,29.04
1769551792.6382298,carol,0.09,61.55
1769551792.6382298,dave,0.87,28.72
1769551792.6382298,orchestrator,0.00,17.82
1769551795.7209237,alice,0.20,64.81
1769551795.7209237,bob,1.19,29.07
1769551795.7209237,carol,0.28,61.57
1769551795.7209237,dave,1.17,28.8
1769551795.7209237,orchestrator,0.00,17.82
1769551798.8000362,alice,1.10,65.47
1769551798.8000362,bob,0.63,29.32
1769551798.8000362,carol,0.12,61.58
1769551798.8000362,dave,0.89,28.53
1769551798.8000362,orchestrator,0.33,17.84
1769551801.8837814,alice,0.09,64.96
1769551801.8837814,bob,0.61,29.25
1769551801.8837814,carol,0.20,61.62
1769551801.8837814,dave,0.80,28.79
1769551801.8837814,orchestrator,0.00,17.83
1769551804.96319,alice,0.13,64.94
1769551804.96319,bob,0.69,29.3
1769551804.96319,carol,0.18,61.83
1769551804.96319,dave,0.85,28.64
1769551804.96319,orchestrator,0.02,17.83
1769551808.042624,alice,0.15,65.11
1769551808.042624,bob,0.69,29.32
1769551808.042624,carol,0.17,61.63
1769551808.042624,dave,0.72,28.77
1769551808.042624,orchestrator,0.00,17.83
1769551811.1193373,alice,0.13,64.98
1769551811.1193373,bob,0.61,29.3
1769551811.1193373,carol,0.17,61.65
1769551811.1193373,dave,0.89,28.78
1769551811.1193373,orchestrator,0.00,17.83
1769551814.2033532,alice,0.82,65.61
1769551814.2033532,bob,1.51,29.2
1769551814.2033532,carol,0.17,61.63
1769551814.2033532,dave,0.95,28.61
1769551814.2033532,orchestrator,0.00,17.83
1769551817.276431,alice,0.17,65.15
1769551817.276431,bob,1.33,29.56
1769551817.276431,carol,0.68,61.74
1769551817.276431,dave,1.45,28.55
1769551817.276431,orchestrator,0.46,17.83
1769551820.3597343,alice,0.35,65.29
1769551820.3597343,bob,1.24,29.34
1769551820.3597343,carol,1.52,62.35
1769551820.3597343,dave,0.92,28.8
1769551820.3597343,orchestrator,0.00,17.83
1769551823.439764,alice,0.26,64.95
1769551823.439764,bob,0.96,29.33
1769551823.439764,carol,0.27,62.15
1769551823.439764,dave,1.10,28.73
1769551823.439764,orchestrator,0.00,17.83
1769551826.5219986,alice,0.23,64.92
1769551826.5219986,bob,1.18,29.1
1769551826.5219986,carol,0.15,61.64
1769551826.5219986,dave,0.70,28.78
1769551826.5219986,orchestrator,0.00,17.83
1769551829.6076784,alice,0.18,65.09
1769551829.6076784,bob,0.99,29.35
1769551829.6076784,carol,0.48,62.11
1769551829.6076784,dave,0.94,28.79
1769551829.6076784,orchestrator,0.00,17.83
1769551832.6880202,alice,2.25,64.96
1769551832.6880202,bob,0.98,29.16
1769551832.6880202,carol,0.25,61.73
1769551832.6880202,dave,0.84,28.67
1769551832.6880202,orchestrator,2.38,17.86
1769551835.7678087,alice,0.20,65.25
1769551835.7678087,bob,0.80,29.09
1769551835.7678087,carol,1.52,62.64
1769551835.7678087,dave,0.85,29.05
1769551835.7678087,orchestrator,0.48,17.83
1769551838.8755262,alice,0.63,65.11
1769551838.8755262,bob,1.41,29.48
1769551838.8755262,carol,1.68,62.09
1769551838.8755262,dave,1.17,28.8
1769551838.8755262,orchestrator,0.00,17.83
1769551841.95502,alice,0.15,65.1
1769551841.95502,bob,0.76,29.34
1769551841.95502,carol,0.16,61.96
1769551841.95502,dave,0.75,28.77
1769551841.95502,orchestrator,0.00,17.83
1769551845.0353966,alice,0.13,65.04
1769551845.0353966,bob,0.64,29.1
1769551845.0353966,carol,0.10,61.67
1769551845.0353966,dave,0.62,28.8
1769551845.0353966,orchestrator,0.00,17.83
1769551848.1143591,alice,0.60,66
1769551848.1143591,bob,1.36,29.12
1769551848.1143591,carol,0.12,62.07
1769551848.1143591,dave,0.50,28.81
1769551848.1143591,orchestrator,0.00,17.83
1769551851.1935573,alice,1.13,65.1
1769551851.1935573,bob,2.06,29.5
1769551851.1935573,carol,0.16,61.69
1769551851.1935573,dave,0.88,28.57
1769551851.1935573,orchestrator,1.38,17.83
1769551854.2732115,alice,0.18,65.1
1769551854.2732115,bob,0.74,29.57
1769551854.2732115,carol,2.21,62.03
1769551854.2732115,dave,2.40,28.59
1769551854.2732115,orchestrator,0.42,17.83
1769551857.3544676,alice,0.17,65.29
1769551857.3544676,bob,0.67,29.36
1769551857.3544676,carol,0.20,61.79
1769551857.3544676,dave,0.83,28.62
1769551857.3544676,orchestrator,0.02,17.84
1769551860.433566,alice,0.20,65.14
1769551860.433566,bob,0.79,29.35
1769551860.433566,carol,0.10,61.9
1769551860.433566,dave,0.55,28.56
1769551860.433566,orchestrator,0.00,17.83
1769551863.514069,alice,0.20,65.31
1769551863.514069,bob,1.08,29.39
1769551863.514069,carol,0.29,62.05
1769551863.514069,dave,0.63,28.57
1769551863.514069,orchestrator,0.00,17.83
1769551866.5933168,alice,0.55,65.48
1769551866.5933168,bob,1.44,29.6
1769551866.5933168,carol,0.10,61.9
1769551866.5933168,dave,0.58,28.58
1769551866.5933168,orchestrator,0.00,17.83
1769551869.6717288,alice,2.48,65.35
1769551869.6717288,bob,1.01,29.13
1769551869.6717288,carol,0.56,61.75
1769551869.6717288,dave,1.17,28.88
1769551869.6717288,orchestrator,2.37,17.84
1769551872.7483747,alice,0.32,65.44
1769551872.7483747,bob,0.99,29.16
1769551872.7483747,carol,0.94,62.11
1769551872.7483747,dave,1.94,28.58
1769551872.7483747,orchestrator,0.91,17.85
1769551875.8255367,alice,0.15,65.43
1769551875.8255367,bob,0.86,29.16
1769551875.8255367,carol,0.24,62.18
1769551875.8255367,dave,0.94,28.84
1769551875.8255367,orchestrator,0.52,17.83
1769551878.9028008,alice,0.23,65.4
1769551878.9028008,bob,0.80,29.15
1769551878.9028008,carol,0.25,61.83
1769551878.9028008,dave,0.94,28.57
1769551878.9028008,orchestrator,0.00,17.83
1769551881.9847665,alice,0.24,65.45
1769551881.9847665,bob,1.07,29.24
1769551881.9847665,carol,0.17,62.07
1769551881.9847665,dave,0.69,28.68
1769551881.9847665,orchestrator,0.00,17.83
1769551885.0651698,alice,0.21,65.21
1769551885.0651698,bob,0.81,29.55
1769551885.0651698,carol,0.17,62.09
1769551885.0651698,dave,0.65,28.72
1769551885.0651698,orchestrator,0.00,17.83
1769551888.1426444,alice,0.20,65.71
1769551888.1426444,bob,1.71,29.43
1769551888.1426444,carol,0.22,62
1769551888.1426444,dave,0.83,28.95
1769551888.1426444,orchestrator,0.00,17.83
1769551891.2343245,alice,0.23,65.44
1769551891.2343245,bob,1.18,29.42
1769551891.2343245,carol,0.14,62.13
1769551891.2343245,dave,0.69,28.7
1769551891.2343245,orchestrator,0.00,17.83
1769551894.313878,alice,0.11,65.19
1769551894.313878,bob,0.78,29.41
1769551894.313878,carol,0.16,61.93
1769551894.313878,dave,0.63,28.66
1769551894.313878,orchestrator,0.02,17.83
1769551897.3941913,alice,0.11,65.2
1769551897.3941913,bob,0.72,29.43
1769551897.3941913,carol,0.16,61.85
1769551897.3941913,dave,0.83,28.71
1769551897.3941913,orchestrator,0.00,17.83
1769551900.4733593,alice,0.24,65.45
1769551900.4733593,bob,1.05,29.19
1769551900.4733593,carol,0.18,62.16
1769551900.4733593,dave,0.86,28.85
1769551900.4733593,orchestrator,0.00,17.83
1769551903.5509336,alice,0.17,65.39
1769551903.5509336,bob,1.04,29.2
1769551903.5509336,carol,0.31,61.97
1769551903.5509336,dave,0.68,28.6
1769551903.5509336,orchestrator,0.00,17.83
1769551906.6273167,alice,1.53,65.68
1769551906.6273167,bob,0.92,29.18
1769551906.6273167,carol,0.12,62.08
1769551906.6273167,dave,0.66,28.7
1769551906.6273167,orchestrator,0.41,17.84
1769551909.704432,alice,0.13,65.75
1769551909.704432,bob,0.90,29.19
1769551909.704432,carol,0.21,61.93
1769551909.704432,dave,0.90,28.6
1769551909.704432,orchestrator,0.26,17.84
1769551912.7849674,alice,0.40,65.31
1769551912.7849674,bob,1.18,29.2
1769551912.7849674,carol,0.29,62.02
1769551912.7849674,dave,0.72,28.59
1769551912.7849674,orchestrator,0.02,17.84
1769551915.8622072,alice,0.13,65.33
1769551915.8622072,bob,0.66,29.18
1769551915.8622072,carol,0.18,61.98
1769551915.8622072,dave,0.70,28.89
1769551915.8622072,orchestrator,0.00,17.84
1769551918.9410439,alice,0.22,65.51
1769551918.9410439,bob,0.98,29.44
1769551918.9410439,carol,0.61,61.96
1769551918.9410439,dave,1.13,28.61
1769551918.9410439,orchestrator,0.00,17.84
1769551922.0220447,alice,0.19,65.76
1769551922.0220447,bob,2.13,29.63
1769551922.0220447,carol,0.19,62.32
1769551922.0220447,dave,1.04,28.86
1769551922.0220447,orchestrator,2.50,17.85
1769551925.1032817,alice,0.22,65.46
1769551925.1032817,bob,1.25,29.19
1769551925.1032817,carol,0.21,62.13
1769551925.1032817,dave,1.11,28.85
1769551925.1032817,orchestrator,0.00,17.84
1769551928.1807306,alice,0.16,65.55
1769551928.1807306,bob,0.95,29.2
1769551928.1807306,carol,1.47,62.69
1769551928.1807306,dave,0.93,28.76
1769551928.1807306,orchestrator,0.00,17.84
1769551931.2558718,alice,0.18,65.41
1769551931.2558718,bob,0.81,29.62
1769551931.2558718,carol,0.13,62.11
1769551931.2558718,dave,0.93,28.89
1769551931.2558718,orchestrator,0.00,17.84
1769551934.334829,alice,0.82,65.44
1769551934.334829,bob,1.52,29.72
1769551934.334829,carol,0.09,62.21
1769551934.334829,dave,0.65,28.61
1769551934.334829,orchestrator,0.00,17.84
1769551937.4112272,alice,0.28,65.51
1769551937.4112272,bob,0.77,29.55
1769551937.4112272,carol,0.47,62.19
1769551937.4112272,dave,1.15,28.61
1769551937.4112272,orchestrator,0.00,17.84
1769551940.4909105,alice,2.07,66.16
1769551940.4909105,bob,2.02,29.46
1769551940.4909105,carol,0.15,62.24
1769551940.4909105,dave,0.58,28.62
1769551940.4909105,orchestrator,1.35,18.1
1769551943.5691826,alice,0.21,65.53
1769551943.5691826,bob,0.94,29.46
1769551943.5691826,carol,2.31,62.18
1769551943.5691826,dave,2.35,28.87
1769551943.5691826,orchestrator,0.47,17.84
1769551946.649973,alice,0.24,65.45
1769551946.649973,bob,1.23,29.21
1769551946.649973,carol,0.18,62.3
1769551946.649973,dave,0.80,28.87
1769551946.649973,orchestrator,0.41,17.85
1769551949.7269201,alice,0.08,65.62
1769551949.7269201,bob,0.69,29.27
1769551949.7269201,carol,0.19,62.4
1769551949.7269201,dave,0.83,28.64
1769551949.7269201,orchestrator,0.00,17.84
1769551952.8024704,alice,0.23,65.73
1769551952.8024704,bob,0.80,29.45
1769551952.8024704,carol,0.37,62.15
1769551952.8024704,dave,1.12,29.05
1769551952.8024704,orchestrator,0.00,17.84
1769551955.878878,alice,0.12,65.7
1769551955.878878,bob,0.78,29.45
1769551955.878878,carol,0.18,62.23
1769551955.878878,dave,0.96,28.89
1769551955.878878,orchestrator,0.00,17.84
1769551958.956239,alice,0.13,65.75
1769551958.956239,bob,2.08,29.21
1769551958.956239,carol,0.22,62.26
1769551958.956239,dave,1.00,29.14
1769551958.956239,orchestrator,2.36,17.84
1769551962.035419,alice,0.18,65.7
1769551962.035419,bob,0.76,29.34
1769551962.035419,carol,0.14,62.35
1769551962.035419,dave,1.91,28.89
1769551962.035419,orchestrator,1.96,17.85
1769551965.1125076,alice,0.16,65.44
1769551965.1125076,bob,0.74,29.22
1769551965.1125076,carol,1.46,62.57
1769551965.1125076,dave,0.87,28.88
1769551965.1125076,orchestrator,0.02,17.84
1769551968.1878796,alice,0.24,65.69
1769551968.1878796,bob,0.99,29.21
1769551968.1878796,carol,0.14,62.35
1769551968.1878796,dave,0.97,28.92
1769551968.1878796,orchestrator,0.00,17.84
1769551971.265894,alice,0.09,65.53
1769551971.265894,bob,0.66,29.21
1769551971.265894,carol,0.22,62.38
1769551971.265894,dave,1.17,28.67
1769551971.265894,orchestrator,0.00,17.84
1769551974.348578,alice,0.12,65.75
1769551974.348578,bob,0.80,29.2
1769551974.348578,carol,0.20,62.38
1769551974.348578,dave,0.90,29.08
1769551974.348578,orchestrator,0.00,17.84
1769551977.428063,alice,0.22,65.92
1769551977.428063,bob,1.07,29.21
1769551977.428063,carol,0.14,62.16
1769551977.428063,dave,0.92,28.63
1769551977.428063,orchestrator,1.53,18.09
1769551980.505717,alice,0.08,65.49
1769551980.505717,bob,0.37,29.36
1769551980.505717,carol,0.17,62.22
1769551980.505717,dave,0.80,28.64
1769551980.505717,orchestrator,1.82,18.09
1769551983.5833724,alice,0.16,65.52
1769551983.5833724,bob,1.04,29.27
1769551983.5833724,carol,0.30,62.38
1769551983.5833724,dave,0.90,28.9
1769551983.5833724,orchestrator,0.00,17.85
1769551986.662316,alice,0.22,65.51
1769551986.662316,bob,0.93,29.48
1769551986.662316,carol,0.20,62.28
1769551986.662316,dave,0.79,28.68
1769551986.662316,orchestrator,0.00,17.85
1769551989.7394907,alice,0.17,65.77
1769551989.7394907,bob,0.84,29.46
1769551989.7394907,carol,0.14,62.25
1769551989.7394907,dave,0.76,28.67
1769551989.7394907,orchestrator,0.00,17.85
1769551992.8189428,alice,0.32,65.79
1769551992.8189428,bob,0.76,29.21
1769551992.8189428,carol,0.35,62.57
1769551992.8189428,dave,1.16,28.66
1769551992.8189428,orchestrator,1.14,18.17
1769551995.8968647,alice,1.46,66.5
1769551995.8968647,bob,0.93,29.23
1769551995.8968647,carol,0.22,62.43
1769551995.8968647,dave,1.01,28.66
1769551995.8968647,orchestrator,0.39,17.85
1769551998.9714396,alice,0.20,65.72
1769551998.9714396,bob,1.02,29.58
